"id","uuid","cultivo","predio","enfermedad","riesgo","lat","lng","biomasa","fecha_inicio_analisis","fecha_termino_analisis","productos"
20505,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-04-21 00:00:00.000,2022-04-27 00:00:00.000,"{fungifree,zoll,controller}"
20515,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-04-09 00:00:00.000,2022-04-15 00:00:00.000,"{fungifree,zoll,controller}"
20525,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-01-17 00:00:00.000,2023-01-23 00:00:00.000,{zignal}
20536,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-11-05 00:00:00.000,2022-11-11 00:00:00.000,"{fungifree,zoll,controller}"
20546,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-05-01 00:00:00.000,2023-05-07 00:00:00.000,{zignal}
20560,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-11-01 00:00:00.000,2022-11-07 00:00:00.000,"{fungifree,zoll,controller}"
20563,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-08-28 00:00:00.000,2023-09-03 01:00:00.000,{zignal}
20575,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-06-17 00:00:00.000,2022-06-23 00:00:00.000,"{fungifree,zoll,controller}"
20586,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2023-04-27 00:00:00.000,2023-05-03 00:00:00.000,"{fungifree,zoll,controller}"
20595,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-12-01 00:00:00.000,2022-12-07 00:00:00.000,"{fungifree,zoll,controller}"
20605,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-04-01 00:00:00.000,2023-04-07 00:00:00.000,"{fungifree,zoll,controller}"
20616,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-12-21 00:00:00.000,2022-12-27 00:00:00.000,{zignal}
20625,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-08-17 00:00:00.000,2023-08-23 00:00:00.000,{zignal}
20636,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-11-13 00:00:00.000,2022-11-19 00:00:00.000,"{fungifree,zoll,controller}"
20647,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-11-09 00:00:00.000,2022-11-15 00:00:00.000,"{fungifree,zoll,controller}"
20656,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-08-21 00:00:00.000,2023-08-27 00:00:00.000,{zignal}
20667,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-08-09 00:00:00.000,2023-08-15 00:00:00.000,"{fungifree,zoll,controller}"
20676,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-01-05 00:00:00.000,2023-01-11 00:00:00.000,{zignal}
20685,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-05-17 00:00:00.000,2022-05-23 00:00:00.000,"{fungifree,zoll,controller}"
20695,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-11-17 00:00:00.000,2023-11-23 00:00:00.000,{zignal}
20701,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-10-01 00:00:00.000,2022-10-07 00:00:00.000,"{fungifree,zoll,controller}"
20711,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-12-01 00:00:00.000,2023-12-07 00:00:00.000,"{fungifree,zoll,controller}"
20721,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-08-05 00:00:00.000,2023-08-11 00:00:00.000,"{fungifree,zoll,controller}"
20731,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-01-05 00:00:00.000,2022-01-11 00:00:00.000,"{fungifree,zoll,controller}"
20741,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-06-01 00:00:00.000,2023-06-07 00:00:00.000,"{fungifree,zoll,controller}"
20751,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-03-01 00:00:00.000,2023-03-07 00:00:00.000,"{fungifree,zoll,controller}"
20761,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-12-05 00:00:00.000,2023-12-11 00:00:00.000,{zignal}
20769,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2024-01-13 00:00:00.000,2024-01-19 00:00:00.000,{zignal}
20776,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-07-21 00:00:00.000,2023-07-27 00:00:00.000,"{fungifree,zoll,controller}"
20784,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-12-28 00:00:00.000,2024-01-03 00:00:00.000,{zignal}
20787,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-07-05 00:00:00.000,2023-07-11 00:00:00.000,{zignal}
20797,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-01-09 00:00:00.000,2022-01-15 00:00:00.000,"{fungifree,zoll,controller}"
20808,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-09-13 00:00:00.000,2023-09-19 00:00:00.000,{zignal}
20819,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2024-01-09 00:00:00.000,2024-01-15 00:00:00.000,"{fungifree,zoll,controller}"
20832,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-06-17 00:00:00.000,2022-06-23 00:00:00.000,"{fungifree,zoll,controller}"
20842,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-05-28 00:00:00.000,2022-06-03 00:00:00.000,{zignal}
20850,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-06-01 00:00:00.000,2022-06-07 00:00:00.000,"{fungifree,zoll,controller}"
20859,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-06-09 00:00:00.000,2022-06-15 00:00:00.000,"{fungifree,zoll,controller}"
20869,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-02-01 00:00:00.000,2022-02-07 00:00:00.000,"{fungifree,zoll,controller}"
20877,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-04-27 00:00:00.000,2022-05-03 00:00:00.000,{zignal}
20887,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-08-21 00:00:00.000,2022-08-27 00:00:00.000,"{fungifree,zoll,controller}"
20897,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-03-01 00:00:00.000,2022-03-07 00:00:00.000,"{fungifree,zoll,controller}"
20907,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-03-05 00:00:00.000,2022-03-11 00:00:00.000,{zignal}
20917,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-01-17 00:00:00.000,2022-01-23 00:00:00.000,"{fungifree,zoll,controller}"
20506,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-04-01 00:00:00.000,2022-04-07 00:00:00.000,{zignal}
20516,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-04-21 00:00:00.000,2022-04-27 00:00:00.000,{zignal}
20526,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-05-05 00:00:00.000,2023-05-11 00:00:00.000,{zignal}
20535,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-01-13 00:00:00.000,2023-01-19 00:00:00.000,{zignal}
20545,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-07-21 00:00:00.000,2022-07-27 00:00:00.000,{zignal}
20555,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-04-13 00:00:00.000,2023-04-19 00:00:00.000,{zignal}
20566,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-06-21 00:00:00.000,2022-06-27 00:00:00.000,"{fungifree,zoll,controller}"
20576,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-11-21 00:00:00.000,2022-11-27 00:00:00.000,{zignal}
20585,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-12-21 00:00:00.000,2022-12-27 00:00:00.000,"{fungifree,zoll,controller}"
20596,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-12-28 00:00:00.000,2023-01-03 00:00:00.000,{zignal}
20606,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-05-28 00:00:00.000,2022-06-03 00:00:00.000,"{fungifree,zoll,controller}"
20615,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-11-27 00:00:00.000,2022-12-03 00:00:00.000,{zignal}
20626,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-10-17 00:00:00.000,2022-10-23 00:00:00.000,"{fungifree,zoll,controller}"
20635,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-10-09 00:00:00.000,2023-10-15 00:00:00.000,{zignal}
20644,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-08-01 00:00:00.000,2022-08-07 00:00:00.000,"{fungifree,zoll,controller}"
20654,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-07-17 00:00:00.000,2023-07-23 00:00:00.000,{zignal}
20664,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2023-10-09 00:00:00.000,2023-10-15 00:00:00.000,"{fungifree,zoll,controller}"
20674,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-10-28 00:00:00.000,2022-11-03 00:00:00.000,{zignal}
20686,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-07-05 00:00:00.000,2022-07-11 00:00:00.000,{zignal}
20696,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-03-05 00:00:00.000,2023-03-11 00:00:00.000,"{fungifree,zoll,controller}"
20704,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-11-21 00:00:00.000,2023-11-27 00:00:00.000,{zignal}
20714,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-10-28 00:00:00.000,2023-11-03 00:00:00.000,"{fungifree,zoll,controller}"
20722,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-10-28 00:00:00.000,2023-11-03 00:00:00.000,{zignal}
20733,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-06-27 00:00:00.000,2023-07-03 00:00:00.000,{zignal}
20745,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-06-05 00:00:00.000,2023-06-11 00:00:00.000,"{fungifree,zoll,controller}"
20753,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-02-13 00:00:00.000,2023-02-19 00:00:00.000,"{fungifree,zoll,controller}"
20762,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2024-01-21 00:00:00.000,2024-01-27 00:00:00.000,"{fungifree,zoll,controller}"
20771,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-02-09 00:00:00.000,2022-02-15 00:00:00.000,"{fungifree,zoll,controller}"
20779,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-09-09 00:00:00.000,2023-09-15 00:00:00.000,"{fungifree,zoll,controller}"
20791,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-06-21 00:00:00.000,2023-06-27 00:00:00.000,{zignal}
20801,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-04-21 00:00:00.000,2022-04-27 00:00:00.000,"{fungifree,zoll,controller}"
20812,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-05-05 00:00:00.000,2022-05-11 00:00:00.000,{zignal}
20821,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-02-05 00:00:00.000,2022-02-11 00:00:00.000,{zignal}
20829,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-04-17 00:00:00.000,2022-04-23 00:00:00.000,"{fungifree,zoll,controller}"
20839,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-07-09 00:00:00.000,2022-07-15 00:00:00.000,{zignal}
20848,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-04-09 00:00:00.000,2022-04-15 00:00:00.000,"{fungifree,zoll,controller}"
20858,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-07-13 00:00:00.000,2022-07-19 00:00:00.000,{zignal}
20870,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2022-07-01 00:00:00.000,2022-07-07 00:00:00.000,"{fungifree,zoll,controller}"
20875,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-04-05 00:00:00.000,2022-04-11 00:00:00.000,"{fungifree,zoll,controller}"
20886,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2023-01-17 00:00:00.000,2023-01-23 00:00:00.000,{zignal}
20896,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7070071638119,-108.6599712682,0.0,2022-09-01 00:00:00.000,2022-09-07 00:00:00.000,"{fungifree,zoll,controller}"
20906,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-10-05 00:00:00.000,2022-10-11 00:00:00.000,{zignal}
20916,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Mildiu,bajo,25.7070071638119,-108.6599712682,0.0,2022-11-01 00:00:00.000,2022-11-07 00:00:00.000,{zignal}
20925,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-05-28 00:00:00.000,2023-06-03 00:00:00.000,"{fungifree,zoll,controller}"
20936,"5c59d680-a404-11ee-bf5a-9971fe82ba08",sandia,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7070071638119,-108.6599712682,0.0,2023-01-21 00:00:00.000,2023-01-27 00:00:00.000,"{fungifree,zoll,controller}"
20509,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2023-04-17 00:00:00.000,2023-04-23 00:00:00.000,"{fungifree,zoll,controller}"
20522,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-06-09 00:00:00.000,2022-06-15 00:00:00.000,{zignal}
20528,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-03-17 00:00:00.000,2023-03-23 00:00:00.000,{zignal}
20538,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-07-28 00:00:00.000,2022-08-03 00:00:00.000,{zignal}
20551,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-05-17 00:00:00.000,2023-05-23 00:00:00.000,{zignal}
20558,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-05-13 00:00:00.000,2023-05-19 00:00:00.000,{zignal}
20567,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-05-13 00:00:00.000,2022-05-19 00:00:00.000,{zignal}
20579,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-06-17 00:00:00.000,2022-06-23 00:00:00.000,{zignal}
20589,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-08-09 00:00:00.000,2022-08-15 00:00:00.000,"{fungifree,zoll,controller}"
20598,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-01-21 00:00:00.000,2023-01-27 00:00:00.000,"{fungifree,zoll,controller}"
20608,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2023-04-13 00:00:00.000,2023-04-19 00:00:00.000,"{fungifree,zoll,controller}"
20619,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-09-09 00:00:00.000,2022-09-15 00:00:00.000,{zignal}
20630,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,moderado,25.7079082383786,-108.6555436115,0.0,2022-10-28 00:00:00.000,2022-11-03 00:00:00.000,"{fungifree,zoll,controller}"
20639,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-09-13 00:00:00.000,2022-09-19 00:00:00.000,"{fungifree,zoll,controller}"
20650,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-09-21 00:00:00.000,2022-09-27 00:00:00.000,{zignal}
20659,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-09-17 00:00:00.000,2023-09-23 00:00:00.000,{zignal}
20669,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2022-11-21 00:00:00.000,2022-11-27 00:00:00.000,"{fungifree,zoll,controller}"
20679,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2022-10-13 00:00:00.000,2022-10-19 00:00:00.000,{zignal}
20689,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-02-25 00:00:00.000,2023-03-03 00:00:00.000,"{fungifree,zoll,controller}"
20699,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-10-17 00:00:00.000,2023-10-23 00:00:00.000,{zignal}
20706,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-03-09 00:00:00.000,2023-03-15 00:00:00.000,"{fungifree,zoll,controller}"
20716,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-07-13 00:00:00.000,2023-07-19 00:00:00.000,"{fungifree,zoll,controller}"
20725,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-02-05 00:00:00.000,2023-02-11 00:00:00.000,{zignal}
20737,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-06-27 00:00:00.000,2023-07-03 00:00:00.000,"{fungifree,zoll,controller}"
20747,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Mildiu,bajo,25.7079082383786,-108.6555436115,0.0,2023-09-01 00:00:00.000,2023-09-07 00:00:00.000,{zignal}
20757,"51c8c280-a404-11ee-bbf0-bfaa11772f14",calabaza,gonzalez_lugo,Cenicilla Erysiphe,bajo,25.7079082383786,-108.6555436115,0.0,2023-02-17 00:00:00.000,2023-02-23 00:00:00.000,"{fungifree,zoll,controller}"
